family,silhouette,experiment
PF10495,-0.0348260945930321,max
PF01019,-0.034830091005277,max
PF21403,-0.0350765003400958,max
PF14473,-0.0358715246076574,max
PF11799,-0.0361346984651999,max
PF07571,-0.0371608773705727,max
PF13191,-0.0377137004386242,max
PF04003,-0.0384910591261296,max
PF00258,-0.0386981998122259,max
PF01403,-0.0404449203051,max
PF18148,-0.0418683685316126,max
PF02574,-0.0418900309174698,max
PF01034,-0.0426357763919903,max
PF02359,-0.0431898771083858,max
PF07162,-0.0433884822654181,max
PF18392,-0.0437053282392787,max
PF13903,-0.043768615054734,max
PF16770,-0.0439159731053682,max
PF00435,-0.0441187771327523,max
PF02188,-0.0442880662906215,max
PF04494,-0.0450286720989405,max
PF03148,-0.0458795083665975,max
PF18112,-0.0469547123366117,max
PF06365,-0.0477570546712867,max
PF05049,-0.0487393132132696,max
PF00459,-0.0489913912127601,max
PF03798,-0.0491068155358719,max
PF12146,-0.0495231180956848,max
PF00133,-0.0501378107026896,max
PF13757,-0.0504252367597398,max
PF00153,-0.0511039854079949,max
PF15440,-0.0515498079148539,max
PF07830,-0.0520796584112091,max
PF01084,-0.0527667734908339,max
PF12260,-0.0532922952723782,max
PF02100,-0.0533048684655284,max
PF01471,-0.0533052807539797,max
PF18452,-0.0539857977891672,max
PF08806,-0.0540168672375706,max
PF02515,-0.0545118947598605,max
PF05207,-0.0548366635552594,max
PF15070,-0.0548567733258822,max
PF01027,-0.0550249649819379,max
PF14844,-0.0551017654989233,max
PF09727,-0.0553500175256346,max
PF16184,-0.0558234759498511,max
PF03226,-0.056285010207551,max
PF14940,-0.0565660586893017,max
PF13091,-0.0567678373466223,max
PF00071,-0.0570498666352227,max
PF16187,-0.0580943286839682,max
PF00123,-0.0582010415171965,max
PF14608,-0.059357769038036,max
PF02180,-0.060717244116075,max
PF01734,-0.0608588909601568,max
PF00288,-0.0609863366541941,max
PF06916,-0.0613702125645069,max
PF02862,-0.0617858181482873,max
PF15275,-0.0619699523246917,max
PF02181,-0.0621452167633365,max
PF13417,-0.0636184779738033,max
PF02020,-0.0640416422513952,max
PF00588,-0.0642957888053318,max
PF07974,-0.0648905179873533,max
PF05712,-0.0655708241870812,max
PF00682,-0.0658982086264862,max
PF01564,-0.065930787866889,max
PF21033,-0.0664673426826604,max
PF08373,-0.0667267150950847,max
PF16517,-0.0671365977264435,max
PF13768,-0.0674549397176761,max
PF16676,-0.0675336097499685,max
PF17105,-0.0678823826355958,max
PF00758,-0.0680614762352309,max
PF14916,-0.0682197993132137,max
PF16158,-0.0690030556139146,max
PF01344,-0.069012358326482,max
PF11628,-0.0690394728246668,max
PF13886,-0.0693625872394633,max
PF02902,-0.0701843097373405,max
PF01099,-0.0703272287120181,max
PF05761,-0.0704064280585489,max
PF00755,-0.0712902533658181,max
PF07534,-0.0718603235345277,max
PF00188,-0.072491282840249,max
PF13087,-0.0726634399777601,max
PF03009,-0.0734754260410175,max
PF10601,-0.0735851113549875,max
PF00554,-0.0746180466579901,max
PF13833,-0.074619269312712,max
PF04707,-0.0747546372890801,max
PF01974,-0.0748424285400148,max
PF05193,-0.0750757569938555,max
PF19055,-0.0753254173989291,max
PF02434,-0.0757590843705375,max
PF01501,-0.0760567557970904,max
PF10585,-0.0760847615975181,max
PF07885,-0.0762395921045235,max
PF13864,-0.0766867718491278,max
PF08542,-0.0769456684989009,max
PF06312,-0.077082118447815,max
PF17906,-0.0775462843704406,max
PF05739,-0.077951861523171,max
PF02121,-0.0788491937526866,max
PF12265,-0.0793607795323831,max
PF12717,-0.0797498903027643,max
PF12606,-0.0805629937466525,max
PF02137,-0.0805680866363038,max
PF07686,-0.080719230537844,max
PF00651,-0.0811405677158631,max
PF01661,-0.0815544154259385,max
PF19030,-0.082376084746906,max
PF05790,-0.082846721188636,max
PF07859,-0.0833559469534359,max
PF01704,-0.0833621800414043,max
PF05044,-0.0837422293329127,max
PF00957,-0.0843032917699231,max
PF00294,-0.0848165802880283,max
PF00822,-0.0850138247022684,max
PF01834,-0.0850777509169638,max
PF00173,-0.0850985653801739,max
PF04089,-0.085471665298046,max
PF05527,-0.0858965294284856,max
PF12578,-0.0862127834023026,max
PF08969,-0.086224734333261,max
PF08777,-0.0865569426804747,max
PF13913,-0.0867926990158324,max
PF10431,-0.0868399815540696,max
PF07782,-0.0872532785525147,max
PF04042,-0.0876971013400213,max
PF08389,-0.0881768135895898,max
PF20806,-0.0886527841453588,max
PF03909,-0.0887943964555512,max
PF13870,-0.090009619655344,max
PF00066,-0.0904150090924127,max
PF09815,-0.0911162061407755,max
PF01336,-0.0915960798140877,max
PF04103,-0.0927513351157639,max
PF17913,-0.0931521696220612,max
PF20626,-0.0936867415277707,max
PF02179,-0.0939335565937515,max
PF12202,-0.0940111154690053,max
PF02737,-0.095516414392264,max
PF14598,-0.0963396150827594,max
PF05383,-0.0965892588816589,max
PF01040,-0.0968576536609132,max
PF00026,-0.0972010397877208,max
PF01145,-0.0975091099124109,max
PF07648,-0.0980622081653163,max
PF07992,-0.098129137799316,max
PF13774,-0.0985885667859427,max
PF16350,-0.0986031067074321,max
PF00611,-0.0995049078955504,max
PF00357,-0.0999284407070858,max
PF01733,-0.1004808369109456,max
PF01597,-0.100748554291034,max
PF03456,-0.1013504945743208,max
PF16172,-0.1015349404969456,max
PF04146,-0.102409096853017,max
PF10242,-0.1025401703700947,max
PF03647,-0.1025839831936572,max
PF03131,-0.1026574136778987,max
PF00241,-0.1026984203537256,max
PF17900,-0.102965154998796,max
PF00903,-0.103069939186933,max
PF00481,-0.1032040239155774,max
PF13895,-0.1036289530196198,max
PF11904,-0.1037976361720547,max
PF06294,-0.1039689445909115,max
PF04819,-0.1043469498570232,max
PF00277,-0.1048070166664579,max
PF01239,-0.1049725470618506,max
PF00031,-0.1056437307340195,max
PF01593,-0.105721215971438,max
PF03987,-0.1058755804281098,max
PF08241,-0.1059909126762787,max
PF00048,-0.106062312635561,max
PF01582,-0.1077581389391098,max
PF01575,-0.1082798512554069,max
PF01448,-0.1083139846853268,max
PF00688,-0.1086006670882264,max
PF02198,-0.1086258042051484,max
PF00248,-0.1088745460798131,max
PF17862,-0.1089276851225213,max
PF01465,-0.1091043526027406,max
PF05843,-0.109655435612256,max
PF13676,-0.1096670686018553,max
PF12947,-0.1103434384654769,max
PF00386,-0.110438449760613,max
PF01746,-0.1108052918283299,max
PF11461,-0.1109270849473748,max
PF01066,-0.1116531943443649,max
PF03725,-0.1118222148043917,max
PF05670,-0.1122790887329854,max
PF01694,-0.1127087646250243,max
PF00996,-0.112739975221098,max
PF00307,-0.1131558829808725,max
PF03764,-0.1132483052277707,max
PF00666,-0.113635824382409,max
PF14938,-0.1141700147852966,max
PF19032,-0.1143466105629559,max
PF04818,-0.1143985409184301,max
PF02932,-0.1145272090879338,max
PF15173,-0.1160617818092764,max
PF12706,-0.1169941700818827,max
PF00021,-0.1171355826436409,max
PF02897,-0.1186094395214161,max
PF06328,-0.1188880472968971,max
PF00089,-0.1190009064686975,max
PF10267,-0.119171656288306,max
PF00043,-0.1191843853431872,max
PF16124,-0.1193675475868934,max
PF13863,-0.1198504450999431,max
PF00180,-0.1201287576779933,max
PF11669,-0.1211617089493251,max
PF14438,-0.1211735952174256,max
PF10367,-0.1213865036461331,max
PF02038,-0.1230277194233234,max
PF10557,-0.1232302360403286,max
PF08585,-0.123325038857901,max
PF00572,-0.1234029183830203,max
PF00001,-0.1239489705085546,max
PF18151,-0.1247035157296063,max
PF00167,-0.1248888740494331,max
PF05361,-0.1254382600612588,max
PF00932,-0.1256424696006459,max
PF00856,-0.1257242555126511,max
PF00233,-0.1258102301889113,max
PF14560,-0.1258815067576641,max
PF03061,-0.1283119651956505,max
PF07292,-0.1285567411064213,max
PF12931,-0.1288807505058637,max
PF07019,-0.1293228770601441,max
PF00858,-0.1299087324111217,max
PF13640,-0.1303688137394006,max
PF03006,-0.1309644130272017,max
PF00549,-0.1312678519558481,max
PF00696,-0.1316405813981703,max
PF12456,-0.1317742771417845,max
PF00106,-0.1318596965041241,max
PF13771,-0.1325696404601665,max
PF03045,-0.1326691619748362,max
PF04857,-0.1328552256104913,max
PF12440,-0.1336042815592139,max
PF10186,-0.1336095889479624,max
PF03133,-0.1343379657779001,max
PF19047,-0.1366409956096842,max
PF05241,-0.1370960677437944,max
PF00439,-0.1372413984224208,max
PF15180,-0.1376726056228369,max
PF15670,-0.1382066153378583,max
PF00780,-0.1382651910614318,max
PF12923,-0.1384067669563354,max
PF01299,-0.1384460593024014,max
PF15344,-0.1385123108255787,max
PF10263,-0.1402725235856897,max
PF00685,-0.1406922359559057,max
PF01026,-0.1407584891584309,max
PF08205,-0.1413293876076729,max
PF08374,-0.142024371420662,max
PF05679,-0.1432500386990536,max
PF04410,-0.1437870639360399,max
PF02881,-0.1438354518874792,max
PF19028,-0.1444796024017335,max
PF07645,-0.144671924457361,max
PF01825,-0.1447213404521504,max
PF04727,-0.1450138380478205,max
PF10257,-0.1451511306806803,max
PF08700,-0.1454167474679687,max
PF15228,-0.1467235882273661,max
PF15735,-0.1482125972590879,max
PF17736,-0.1482194143315438,max
PF03062,-0.1485999408819963,max
PF07986,-0.1488393768275673,max
PF14998,-0.1495834958932862,max
PF02174,-0.1497076928027624,max
PF00378,-0.1503013779845879,max
PF00120,-0.1511127001480122,max
PF02204,-0.1513772261197259,max
PF00179,-0.1521327248313945,max
PF00055,-0.1528706338959425,max
PF15237,-0.1534099537844569,max
PF13949,-0.1541640178003814,max
PF00956,-0.1546995678447825,max
PF00782,-0.1549662657293596,max
PF02383,-0.1550980764945859,max
PF15739,-0.1551716147204742,max
PF00057,-0.1555908328716565,max
PF02223,-0.1559279956789097,max
PF00433,-0.1560239203629082,max
PF06467,-0.1560510422074262,max
PF04427,-0.156628846260451,max
PF07679,-0.1570450220583494,max
PF00229,-0.1575804451781942,max
PF19280,-0.1581417676514092,max
PF00271,-0.1588386142412395,max
PF08513,-0.1589242375473549,max
PF16322,-0.1594941768388048,max
PF00250,-0.1595574122453075,max
PF05347,-0.1600296628493519,max
PF04803,-0.1608182987946245,max
PF01569,-0.1608418124290013,max
PF12352,-0.1618199064519327,max
PF16543,-0.1629828455200047,max
PF00366,-0.1638382848749611,max
PF09409,-0.1639986101341304,max
PF07200,-0.1645614295886291,max
PF03357,-0.1647778002451414,max
PF03104,-0.1648936170212765,max
PF13465,-0.1653075012605213,max
PF13297,-0.1660650746815397,max
PF03828,-0.1663411284290153,max
PF07192,-0.1665292579409456,max
PF20266,-0.1676735111537345,max
PF00328,-0.1678640415041858,max
PF00254,-0.1682171161737386,max
PF06888,-0.1687907231344593,max
PF00105,-0.1688398847040267,max
PF04675,-0.1692984933706209,max
PF00538,-0.1693856188793076,max
PF16297,-0.1697702145710412,max
PF00791,-0.1705930141525783,max
PF11057,-0.1706961572336784,max
PF05743,-0.1709833140661208,max
PF03455,-0.1711112351615722,max
PF03914,-0.1721924665981781,max
PF00334,-0.1725902072351225,max
PF18606,-0.1729194782344352,max
PF00339,-0.1729762268324415,max
PF12755,-0.173033527904328,max
PF09738,-0.1736267261201519,max
PF13901,-0.1737352367197617,max
PF01840,-0.1741343062676986,max
PF00784,-0.1751498908279427,max
PF05287,-0.1755513142070608,max
PF01202,-0.1757384653369124,max
PF00214,-0.1758698458252237,max
PF00704,-0.176145667855796,max
PF00789,-0.1762621246045235,max
PF07707,-0.1765375304233993,max
PF04810,-0.1766661099748746,max
PF00206,-0.1769933402780622,max
PF06325,-0.1771589494870945,max
PF02017,-0.1772261287452996,max
PF00907,-0.1774324665642675,max
PF05196,-0.1774465883826068,max
PF00225,-0.1774913546437129,max
PF00781,-0.1775466854588277,max
PF13964,-0.1775522611708543,max
PF13418,-0.1781548402700039,max
PF00028,-0.1788146345014418,max
PF18872,-0.1790106168825899,max
PF01187,-0.1790649575802853,max
PF05283,-0.179569110087815,max
PF06201,-0.1798088620383925,max
PF03167,-0.1812911032517002,max
PF03435,-0.1819734590622037,max
PF01822,-0.1821461045862568,max
PF05047,-0.1821616286947525,max
PF01039,-0.1822386883736577,max
PF03208,-0.1823970429259208,max
PF02351,-0.1826829881869354,max
PF10358,-0.1841111029764671,max
PF00354,-0.1843691655299969,max
PF08686,-0.1846226172055591,max
PF00415,-0.1849040696204331,max
PF00194,-0.1853512304095538,max
PF12020,-0.1856550204723742,max
PF00579,-0.1856891872087433,max
PF21720,-0.1866113238393923,max
PF13460,-0.1880546708654654,max
PF17960,-0.1884709669797389,max
PF00855,-0.188676324857407,max
PF00620,-0.189164830012072,max
PF16975,-0.1892329445625073,max
PF00025,-0.1893071463006472,max
PF00618,-0.1894923233760011,max
PF20846,-0.1898873423147789,max
PF14497,-0.1900961548313814,max
PF16076,-0.1904105566645188,max
PF00092,-0.1905014214050657,max
PF01462,-0.1905044948958725,max
PF01722,-0.1906591645127636,max
PF05253,-0.1912508850900926,max
PF00003,-0.1923722247635537,max
PF00567,-0.1927187285199791,max
PF04505,-0.1940358823022493,max
PF21047,-0.1947992414308191,max
PF15831,-0.1951313825379582,max
PF06031,-0.1952302165020707,max
PF09273,-0.1954303800864107,max
PF00962,-0.1954919119006203,max
PF12752,-0.1955989915346714,max
PF00638,-0.195693437408942,max
PF01485,-0.1960079114028516,max
PF09067,-0.1962670082213322,max
PF06979,-0.1963145321925922,max
PF02190,-0.1963740503343941,max
PF00406,-0.1965236741851301,max
PF02984,-0.196625136247434,max
PF09335,-0.1966944128731699,max
PF14839,-0.1967611277376946,max
PF02148,-0.1967801232926012,max
PF03066,-0.1968714014176193,max
PF05783,-0.1972527951692557,max
PF03719,-0.1975026368516187,max
PF13850,-0.1976500318475411,max
PF13927,-0.1976859226278979,max
PF04000,-0.1979619812231202,max
PF15063,-0.1980991739726368,max
PF00128,-0.1982616706981744,max
PF15125,-0.1983771461293335,max
PF00702,-0.1985292325927835,max
PF08159,-0.1986930568034202,max
PF13553,-0.1988551158483967,max
PF00621,-0.1991442263538925,max
PF00011,-0.1994837334483807,max
PF08397,-0.1996143572137914,max
PF04193,-0.2001067302226669,max
PF01546,-0.2001468416146428,max
PF09162,-0.2003870879729891,max
PF03372,-0.2013437885200099,max
PF07562,-0.201370117781859,max
PF00086,-0.2015140907738747,max
PF01176,-0.201597912166095,max
PF02780,-0.2016340297985339,max
PF00854,-0.2023192790738109,max
PF00078,-0.2025355736672643,max
PF02580,-0.2034706993418517,max
PF06747,-0.2037043857507815,max
PF15985,-0.2047027117419955,max
PF05729,-0.2048402625630201,max
PF02892,-0.2049655943713823,max
PF08755,-0.2051533710556641,max
PF03765,-0.2052532661208513,max
PF03185,-0.205468493769612,max
PF05205,-0.2061809786382197,max
PF00975,-0.2064630648881979,max
PF00534,-0.206531248832671,max
PF20252,-0.2075214881405405,max
PF12756,-0.2084112976912349,max
PF15298,-0.2089099779054911,max
PF00292,-0.2093029947518803,max
PF00514,-0.2096763230726785,max
PF00266,-0.2104868258324624,max
PF15737,-0.2112551888351206,max
PF00227,-0.2113118387620564,max
PF11704,-0.2115206747509012,max
PF05071,-0.212527222934951,max
PF15058,-0.2131168891429198,max
PF05835,-0.213473482657638,max
PF06388,-0.2141419195055935,max
PF03645,-0.2142760067335322,max
PF02837,-0.2143663633069135,max
PF19277,-0.2144935056013877,max
PF13716,-0.2146117487634531,max
PF13432,-0.214895286384654,max
PF00467,-0.2161814146750059,max
PF01207,-0.2173836850911817,max
PF11938,-0.2185683820135698,max
PF10591,-0.2198496423491066,max
PF21549,-0.2202109869550889,max
PF02373,-0.2205249948072666,max
PF02816,-0.2207476074906327,max
PF01852,-0.2211127871718192,max
PF03567,-0.222046498506739,max
PF07524,-0.2228482640944748,max
PF21704,-0.2229505503779704,max
PF15047,-0.2238304468474112,max
PF18044,-0.2241933061276762,max
PF01370,-0.2248999955519421,max
PF03154,-0.2255588451838275,max
PF03807,-0.2256688072305948,max
PF02257,-0.2258458790460056,max
PF15711,-0.2260100986267574,max
PF12348,-0.2266624115837951,max
PF00176,-0.2270344308694105,max
PF00047,-0.2275337205343091,max
PF15336,-0.2275380983626402,max
PF00088,-0.2277599972205372,max
PF03568,-0.2279039661056843,max
PF05195,-0.2279173130100492,max
PF00144,-0.2283598663142867,max
PF00568,-0.2289899516375849,max
PF05915,-0.22908662043432,max
PF02191,-0.2295603369805786,max
PF14580,-0.229728518862915,max
PF00629,-0.2317225881569139,max
PF13176,-0.2322480145878453,max
PF00478,-0.23264552752305,max
PF00082,-0.2328457386497428,max
PF00293,-0.2332311786418545,max
PF00156,-0.2336839283593847,max
PF13233,-0.2343562552858684,max
PF01182,-0.2349869734789079,max
PF06512,-0.2352925363974432,max
PF00573,-0.2353607694653878,max
PF15439,-0.2372874875122096,max
PF01843,-0.2373772127543987,max
PF00812,-0.2386330112642491,max
PF00102,-0.2387482750294191,max
PF08043,-0.2388200809112346,max
PF17790,-0.2389730721998189,max
PF17921,-0.240355741523092,max
PF13837,-0.2404379970664349,max
PF00887,-0.2409024246741447,max
PF21672,-0.2423733478756592,max
PF21040,-0.2426171129842441,max
PF01896,-0.2429093393871627,max
PF14670,-0.2430472682970103,max
PF12697,-0.2434121970508456,max
PF12738,-0.2436614173353035,max
PF02037,-0.2445488606035897,max
PF16575,-0.2446786582479135,max
PF15107,-0.2453845719059316,max
PF00929,-0.2455464700350005,max
PF10469,-0.2464161019836276,max
PF04628,-0.2470746984988126,max
PF01479,-0.2488177700306033,max
PF00084,-0.2488239739207775,max
PF00644,-0.2488954951072094,max
PF00155,-0.2492223442654692,max
PF15378,-0.2493784640339215,max
PF02267,-0.2496320996657124,max
PF13445,-0.2498050550153686,max
PF17780,-0.2499259696831948,max
PF01223,-0.2512023744428514,max
PF07654,-0.251689098851417,max
PF12171,-0.2520139871684169,max
PF17674,-0.2520861986593893,max
PF06951,-0.2521769247664261,max
PF13905,-0.2524490731467439,max
PF01112,-0.2530027334797894,max
PF03489,-0.2532292845424741,max
PF00019,-0.2536680090496812,max
PF18293,-0.2538687317131702,max
PF07303,-0.2544051634000754,max
PF19056,-0.2545389989136746,max
PF01296,-0.2547368996389968,max
PF03942,-0.2553063740362935,max
PF10291,-0.2553207849743054,max
PF00587,-0.2555555045085875,max
PF13540,-0.2560625656895956,max
PF00625,-0.2568322808002673,max
PF02138,-0.2570384424152959,max
PF00319,-0.2570835197417476,max
PF07690,-0.2573325303790191,max
PF00657,-0.2576860002019138,max
PF00497,-0.2578063826271066,max
PF05485,-0.2579862708415231,max
PF17655,-0.258338927341074,max
PF10262,-0.2585381655005542,max
PF00335,-0.2585525099937521,max
PF01926,-0.2603107700657364,max
PF00752,-0.2608740022555889,max
PF03446,-0.261166767997595,max
PF00412,-0.2620801603462075,max
PF03820,-0.2622160129170764,max
PF17681,-0.2632206289916057,max
PF13899,-0.2636358643748694,max
PF00094,-0.2655017882201001,max
PF01585,-0.2658759884754597,max
PF14645,-0.2660061638272072,max
PF00383,-0.2663756684800817,max
PF00884,-0.2663920001837563,max
PF13450,-0.2666598815859461,max
PF00312,-0.2668848182330369,max
PF00635,-0.2677549119182741,max
PF00059,-0.2687398265819833,max
PF08646,-0.2696822084442407,max
PF00615,-0.2698481587567238,max
PF13532,-0.2705202788843001,max
PF05063,-0.2707509498076241,max
PF07653,-0.2715907407683395,max
PF01108,-0.2716356597428739,max
PF09240,-0.2717365935248065,max
PF01652,-0.2724635781646276,max
PF00400,-0.272887213363631,max
PF13848,-0.2729172397499092,max
PF02535,-0.2729304185589883,max
PF05175,-0.2729910305966527,max
PF00169,-0.2735849422184476,max
PF01284,-0.2736750168497829,max
PF03166,-0.2738418334499424,max
PF09770,-0.2745937513168127,max
PF04676,-0.2747633439781022,max
PF16652,-0.2749192915957543,max
PF01048,-0.2749860610426835,max
PF00462,-0.2751888342894573,max
PF21222,-0.2754412626711865,max
PF17820,-0.2766080503262577,max
PF01189,-0.2775060404989008,max
PF15317,-0.2777210803382557,max
PF12832,-0.2779611137979321,max
PF13415,-0.278466567440532,max
PF01753,-0.2790358978391389,max
PF00350,-0.279038068399233,max
PF12130,-0.279063082972866,max
PF00095,-0.2791515412393819,max
